"cust_id","transaction_amount","pay_class"
"27","7.99","low"
"27","4.99","low"
"27","0.99","low"
"27","8.99","high"
"27","6.99","low"
"27","5.99","low"
"27","0.99","low"
"27","2.99","low"
"27","4.99","low"
"27","0.99","low"
"29","1.99","low"
"29","0.99","low"
"29","0.99","low"
"29","7.99","low"
"29","2.99","low"
"29","2.99","low"
"29","2.99","low"
"29","2.99","low"
"29","6.99","low"
"29","0.99","low"
"29","0.99","low"
"29","10.99","high"
"29","1.99","low"
"29","3.99","low"
"29","6.99","low"
"29","0.99","low"
"29","2.99","low"
"29","4.99","low"
"29","4.99","low"
"29","5.99","low"
"29","1.99","low"
"29","4.99","low"
"29","2.99","low"
"29","4.99","low"
"29","2.99","low"
"29","6.99","low"
"29","6.99","low"
"29","2.99","low"
"29","0.99","low"
"29","2.99","low"
"29","3.99","low"
"29","0.99","low"
"29","4.99","low"
"29","7.99","low"
"29","5.99","low"
"29","0.99","low"
"31","4.99","low"
"31","1.99","low"
"31","0.99","low"
"31","6.99","low"
"31","7.99","low"
"31","0.99","low"
"31","0.99","low"
"31","4.99","low"
"31","2.99","low"
"31","1.99","low"
"31","0.99","low"
"31","4.99","low"
"31","4.99","low"
"31","6.99","low"
"31","9.99","high"
"31","3.99","low"
"31","4.99","low"
"31","1.99","low"
"31","3.99","low"
"31","2.99","low"
"31","2.99","low"
"31","0.99","low"
"31","4.99","low"
"31","0.99","low"
"31","6.99","low"
"31","6.99","low"
"33","2.99","low"
"33","10.99","high"
"33","8.99","high"
"33","5.99","low"
"33","0.99","low"
"33","4.99","low"
"33","0.99","low"
"33","4.99","low"
"33","4.99","low"
"33","4.99","low"
"33","1.99","low"
"33","2.99","low"
"33","4.99","low"
"33","7.99","low"
"33","2.99","low"
"33","7.99","low"
"33","0.99","low"
"33","0.99","low"
"33","5.99","low"
"33","2.99","low"
"33","0.99","low"
"34","4.99","low"
"34","5.99","low"
"34","0.99","low"
"34","3.99","low"
"34","2.99","low"
"34","4.99","low"
"34","4.99","low"
"34","5.99","low"
"34","2.99","low"
"34","2.99","low"
"34","0.99","low"
"34","3.99","low"
"34","0.99","low"
"34","4.99","low"
"34","0.99","low"
"34","2.99","low"
"34","4.99","low"
"34","2.99","low"
"34","2.99","low"
"34","0.99","low"
"34","4.99","low"
"34","2.99","low"
"34","5.99","low"
"34","7.99","low"
"35","3.99","low"
"35","6.99","low"
"35","0.99","low"
"35","2.99","low"
"35","4.99","low"
"35","0.99","low"
"35","2.99","low"
"35","4.99","low"
"35","2.99","low"
"35","4.99","low"
"35","0.99","low"
"35","2.99","low"
"35","0.99","low"
"35","5.99","low"
"35","0.99","low"
"35","5.99","low"
"35","4.99","low"
"35","4.99","low"
"35","4.99","low"
"35","4.99","low"
"35","6.99","low"
"35","5.99","low"
"35","2.99","low"
"35","6.99","low"
"35","1.99","low"
"35","7.99","low"
"35","4.99","low"
"35","4.99","low"
"35","2.99","low"
"35","0.99","low"
"35","2.99","low"
"35","4.99","low"
"36","0.99","low"
"36","0.99","low"
"36","0.99","low"
"36","0.99","low"
"36","4.99","low"
"36","4.99","low"
"36","0.99","low"
"36","0.99","low"
"36","6.99","low"
"36","0.99","low"
"36","6.99","low"
"36","0.99","low"
"36","2.99","low"
"36","4.99","low"
"36","2.99","low"
"36","0.99","low"
"36","2.99","low"
"36","2.99","low"
"36","0.99","low"
"36","6.99","low"
"36","4.99","low"
"36","4.99","low"
"36","2.99","low"
"36","1.99","low"
"36","4.99","low"
"36","9.99","high"
"36","4.99","low"
"40","4.99","low"
"40","7.99","low"
"40","2.99","low"
"40","4.99","low"
"40","0.99","low"
"40","1.99","low"
"40","2.99","low"
"40","5.99","low"
"40","0.99","low"
"40","0.99","low"
"40","0.99","low"
"40","3.99","low"
"40","8.99","high"
"40","4.99","low"
"40","6.99","low"
"40","1.99","low"
"40","2.99","low"
"40","0.99","low"
"40","3.99","low"
"40","9.99","high"
"40","2.99","low"
"40","6.99","low"
"40","0.99","low"
"40","5.99","low"
"40","2.99","low"
"40","6.99","low"
"40","2.99","low"
"42","5.99","low"
"42","0.99","low"
"42","2.99","low"
"42","3.99","low"
"42","4.99","low"
"42","2.99","low"
"42","4.99","low"
"42","5.99","low"
"42","3.99","low"
"42","2.99","low"
"42","2.99","low"
"42","0.99","low"
"42","3.99","low"
"42","0.99","low"
"42","6.99","low"
"42","2.99","low"
"42","3.99","low"
"42","2.99","low"
"42","3.99","low"
"42","3.99","low"
"42","6.99","low"
"42","2.99","low"
"42","2.99","low"
"42","5.99","low"
"42","4.99","low"
"42","2.99","low"
"42","7.99","low"
"42","2.99","low"
"42","5.98","low"
"42","0.00","low"
"43","4.99","low"
"43","4.99","low"
"43","4.99","low"
"43","1.99","low"
"43","2.99","low"
"43","4.99","low"
"43","4.99","low"
"43","2.99","low"
"43","4.99","low"
"43","3.99","low"
"43","0.99","low"
"43","4.99","low"
"43","4.99","low"
"43","4.99","low"
"43","4.99","low"
"43","4.99","low"
"43","2.99","low"
"43","4.99","low"
"43","4.99","low"
"43","4.99","low"
"43","6.99","low"
"43","2.99","low"
"43","3.98","low"
"43","0.00","low"
"46","2.99","low"
"46","4.99","low"
"46","2.99","low"
"46","4.99","low"
"46","4.99","low"
"46","0.99","low"
"46","2.99","low"
"46","8.99","high"
"46","4.99","low"
"46","4.99","low"
"46","2.99","low"
"46","4.99","low"
"46","4.99","low"
"46","0.99","low"
"46","3.99","low"
"46","8.99","high"
"46","2.99","low"
"46","2.99","low"
"46","4.99","low"
"46","4.99","low"
"46","5.99","low"
"46","0.99","low"
"46","4.99","low"
"46","2.99","low"
"46","4.99","low"
"46","2.99","low"
"46","4.99","low"
"46","0.99","low"
"46","4.99","low"
"46","6.99","low"
"46","4.99","low"
"46","2.99","low"
"46","0.99","low"
"46","5.99","low"
"49","1.99","low"
"49","3.99","low"
"49","2.99","low"
"49","4.99","low"
"49","0.99","low"
"49","9.99","high"
"49","0.99","low"
"49","6.99","low"
"49","4.99","low"
"49","4.99","low"
"49","0.99","low"
"49","2.99","low"
"49","4.99","low"
"49","6.99","low"
"49","7.99","low"
"49","4.99","low"
"49","4.99","low"
"49","8.99","high"
"49","10.99","high"
"49","0.99","low"
"49","4.99","low"
"49","4.99","low"
"49","0.99","low"
"49","2.99","low"
"49","2.99","low"
"49","5.99","low"
"49","6.99","low"
"49","2.99","low"
"55","4.99","low"
"55","9.99","high"
"55","0.99","low"
"55","2.99","low"
"55","2.99","low"
"55","2.99","low"
"55","4.99","low"
"55","4.99","low"
"55","4.99","low"
"55","7.99","low"
"55","4.99","low"
"55","6.99","low"
"55","2.99","low"
"55","5.99","low"
"55","2.99","low"
"55","1.99","low"
"55","4.99","low"
"55","4.99","low"
"55","1.99","low"
"55","6.99","low"
"55","2.99","low"
"55","4.99","low"
"57","9.99","high"
"57","4.99","low"
"57","5.99","low"
"57","0.99","low"
"57","4.99","low"
"57","7.99","low"
"57","0.99","low"
"57","4.99","low"
"57","4.99","low"
"57","4.99","low"
"57","0.99","low"
"57","2.99","low"
"57","4.99","low"
"57","1.99","low"
"57","4.99","low"
"57","5.99","low"
"57","0.99","low"
"57","0.99","low"
"57","1.99","low"
"57","0.99","low"
"57","2.99","low"
"57","4.99","low"
"57","5.99","low"
"57","0.99","low"
"57","0.99","low"
"57","9.99","high"
"57","0.99","low"
"57","9.99","high"
"61","0.99","low"
"61","7.99","low"
"61","1.99","low"
"61","6.99","low"
"61","4.99","low"
"61","3.99","low"
"61","6.99","low"
"61","0.99","low"
"61","2.99","low"
"61","9.99","high"
"61","0.99","low"
"61","0.99","low"
"61","6.99","low"
"61","1.99","low"
"64","4.99","low"
"64","0.99","low"
"64","2.99","low"
"64","0.99","low"
"64","2.99","low"
"64","0.99","low"
"64","4.99","low"
"64","1.99","low"
"64","5.99","low"
"64","5.99","low"
"64","3.99","low"
"64","2.99","low"
"64","0.99","low"
"64","2.99","low"
"64","0.99","low"
"64","1.99","low"
"64","0.99","low"
"64","0.99","low"
"64","2.99","low"
"64","1.99","low"
"64","4.99","low"
"64","2.99","low"
"64","6.99","low"
"64","3.99","low"
"64","0.99","low"
"64","4.99","low"
"64","4.99","low"
"64","0.99","low"
"64","2.99","low"
"64","0.99","low"
"64","5.99","low"
"64","0.99","low"
"64","4.99","low"
"65","4.99","low"
"65","0.99","low"
"65","7.99","low"
"65","4.99","low"
"65","4.99","low"
"65","4.99","low"
"65","3.99","low"
"65","3.99","low"
"65","0.99","low"
"65","6.99","low"
"65","1.99","low"
"65","5.99","low"
"65","3.99","low"
"65","5.99","low"
"65","8.99","high"
"65","4.99","low"
"65","2.99","low"
"65","7.99","low"
"65","6.99","low"
"65","0.99","low"
"65","6.99","low"
"65","0.99","low"
"66","4.99","low"
"66","2.99","low"
"66","2.99","low"
"66","4.99","low"
"66","2.99","low"
"66","4.99","low"
"66","3.99","low"
"66","6.99","low"
"66","4.99","low"
"66","2.99","low"
"66","2.99","low"
"66","4.99","low"
"66","6.99","low"
"66","5.99","low"
"66","0.99","low"
"66","8.99","high"
"66","5.99","low"
"66","3.99","low"
"66","2.99","low"
"66","2.99","low"
"66","5.99","low"
"66","0.99","low"
"66","5.99","low"
"66","2.99","low"
"66","5.99","low"
"66","0.99","low"
"66","0.99","low"
"66","2.99","low"
"66","2.99","low"
"66","6.99","low"
"66","2.99","low"
"66","0.99","low"
"66","4.99","low"
"66","8.99","high"
"69","4.99","low"
"69","1.99","low"
"69","2.99","low"
"69","4.99","low"
"69","8.99","high"
"69","0.99","low"
"69","0.99","low"
"69","3.99","low"
"69","4.99","low"
"69","6.99","low"
"69","6.99","low"
"69","6.99","low"
"69","2.99","low"
"69","2.99","low"
"69","0.99","low"
"69","3.99","low"
"69","2.99","low"
"69","2.99","low"
"69","5.99","low"
"69","5.99","low"
"69","3.99","low"
"69","0.99","low"
"69","2.99","low"
"69","2.99","low"
"69","0.99","low"
"70","4.99","low"
"70","4.99","low"
"70","0.99","low"
"70","5.99","low"
"70","4.99","low"
"70","7.99","low"
"70","2.99","low"
"70","0.99","low"
"70","2.99","low"
"70","9.99","high"
"70","2.99","low"
"70","4.99","low"
"70","4.99","low"
"70","6.99","low"
"70","3.99","low"
"70","4.99","low"
"70","0.99","low"
"70","3.99","low"
"72","4.99","low"
"72","4.99","low"
"72","0.99","low"
"72","4.99","low"
"72","0.99","low"
"72","4.99","low"
"72","4.99","low"
"72","0.99","low"
"72","4.99","low"
"72","0.99","low"
"72","4.99","low"
"72","2.99","low"
"72","5.99","low"
"72","4.99","low"
"72","0.99","low"
"72","6.99","low"
"72","5.99","low"
"72","2.99","low"
"72","4.99","low"
"72","2.99","low"
"72","2.99","low"
"72","0.99","low"
"72","0.99","low"
"72","0.99","low"
"72","4.99","low"
"72","0.99","low"
"72","4.99","low"
"72","0.99","low"
"72","0.99","low"
"72","2.99","low"
"73","2.99","low"
"73","4.99","low"
"73","0.99","low"
"73","4.99","low"
"73","2.99","low"
"73","4.99","low"
"73","4.99","low"
"73","9.99","high"
"73","2.99","low"
"73","4.99","low"
"73","4.99","low"
"73","4.99","low"
"73","2.99","low"
"73","2.99","low"
"73","4.99","low"
"73","4.99","low"
"73","0.99","low"
"73","4.99","low"
"73","3.99","low"
"73","4.99","low"
"73","4.99","low"
"73","0.99","low"
"73","2.99","low"
"73","2.99","low"
"75","4.99","low"
"75","0.99","low"
"75","4.99","low"
"75","7.99","low"
"75","4.99","low"
"75","6.99","low"
"75","4.99","low"
"75","0.99","low"
"75","2.99","low"
"75","0.99","low"
"75","5.99","low"
"75","2.99","low"
"75","0.99","low"
"75","3.99","low"
"75","0.99","low"
"75","0.99","low"
"75","2.99","low"
"75","2.99","low"
"75","4.99","low"
"75","0.99","low"
"75","2.99","low"
"75","1.99","low"
"75","6.99","low"
"75","5.99","low"
"75","4.99","low"
"75","4.99","low"
"75","9.99","high"
"75","5.99","low"
"75","3.99","low"
"75","4.99","low"
"75","0.99","low"
"75","2.99","low"
"75","0.99","low"
"75","1.99","low"
"75","5.99","low"
"75","4.99","low"
"75","0.99","low"
"75","5.99","low"
"75","8.97","high"
"75","0.00","low"
"75","0.00","low"
"76","1.99","low"
"76","0.99","low"
"76","0.99","low"
"76","6.99","low"
"76","0.99","low"
"76","1.99","low"
"76","0.99","low"
"76","0.99","low"
"76","4.99","low"
"76","0.99","low"
"76","0.99","low"
"76","6.99","low"
"76","2.99","low"
"76","3.99","low"
"76","0.99","low"
"76","2.99","low"
"76","0.99","low"
"76","4.99","low"
"76","7.99","low"
"76","3.99","low"
"76","2.99","low"
"76","4.99","low"
"76","10.99","high"
"77","2.99","low"
"77","1.99","low"
"77","2.99","low"
"77","0.99","low"
"77","5.99","low"
"77","4.99","low"
"77","3.99","low"
"77","8.99","high"
"77","2.99","low"
"77","0.99","low"
"77","0.99","low"
"77","0.99","low"
"77","2.99","low"
"77","3.99","low"
"77","0.99","low"
"77","4.99","low"
"77","0.99","low"
"77","4.99","low"
"77","2.99","low"
"77","0.99","low"
"77","0.99","low"
"77","2.99","low"
"77","7.99","low"
"77","6.99","low"
"77","1.99","low"
"77","9.99","high"
"77","4.99","low"
"77","2.99","low"
"84","0.99","low"
"84","6.99","low"
"84","4.99","low"
"84","0.99","low"
"84","4.99","low"
"84","0.99","low"
"84","5.99","low"
"84","0.99","low"
"84","0.99","low"
"84","6.99","low"
"84","6.99","low"
"84","5.99","low"
"84","0.99","low"
"84","5.99","low"
"84","2.99","low"
"84","9.99","high"
"84","2.99","low"
"84","4.99","low"
"84","8.99","high"
"84","2.99","low"
"84","4.99","low"
"84","0.99","low"
"84","2.99","low"
"84","4.99","low"
"84","3.99","low"
"84","7.99","low"
"84","0.99","low"
"84","4.99","low"
"84","4.99","low"
"84","2.99","low"
"84","5.99","low"
"84","4.99","low"
"84","2.99","low"
"85","9.99","high"
"85","4.99","low"
"85","1.99","low"
"85","5.99","low"
"85","0.99","low"
"85","4.99","low"
"85","1.99","low"
"85","3.99","low"
"85","0.99","low"
"85","2.99","low"
"85","4.99","low"
"85","0.99","low"
"85","0.99","low"
"85","7.99","low"
"85","4.99","low"
"85","2.99","low"
"85","4.99","low"
"85","0.99","low"
"85","8.99","high"
"85","0.99","low"
"85","4.99","low"
"85","3.99","low"
"85","0.99","low"
"86","1.99","low"
"86","4.99","low"
"86","0.99","low"
"86","2.99","low"
"86","4.99","low"
"86","4.99","low"
"86","0.99","low"
"86","4.99","low"
"86","0.99","low"
"86","4.99","low"
"86","2.99","low"
"86","9.99","high"
"86","0.99","low"
"86","8.99","high"
"86","7.99","low"
"86","2.99","low"
"86","10.99","high"
"86","5.99","low"
"86","2.99","low"
"86","4.99","low"
"86","8.99","high"
"86","4.99","low"
"86","6.99","low"
"86","0.99","low"
"86","2.99","low"
"86","3.99","low"
"86","4.99","low"
"86","4.99","low"
"86","2.99","low"
"86","1.99","low"
"86","4.99","low"
"86","1.99","low"
"86","5.99","low"
"88","2.99","low"
"88","2.99","low"
"88","7.99","low"
"88","2.99","low"
"88","0.99","low"
"88","0.99","low"
"88","5.99","low"
"88","5.99","low"
"88","1.99","low"
"88","4.99","low"
"88","5.99","low"
"88","8.99","high"
"88","2.99","low"
"88","2.99","low"
"88","2.99","low"
"88","0.99","low"
"88","6.99","low"
"88","2.99","low"
"88","5.99","low"
"88","3.99","low"
"88","4.99","low"
"90","0.99","low"
"90","6.99","low"
"90","0.99","low"
"90","3.99","low"
"90","4.99","low"
"90","0.99","low"
"90","3.99","low"
"90","5.99","low"
"90","1.99","low"
"90","5.99","low"
"90","6.99","low"
"90","2.99","low"
"90","0.99","low"
"90","9.99","high"
"90","2.99","low"
"90","7.99","low"
"90","4.99","low"
"90","4.99","low"
"90","4.99","low"
"90","0.99","low"
"90","0.99","low"
"90","2.99","low"
"90","4.99","low"
"90","1.99","low"
"90","4.99","low"
"90","0.99","low"
"90","0.99","low"
"90","7.99","low"
"91","5.99","low"
"91","4.99","low"
"91","3.99","low"
"91","0.99","low"
"91","2.99","low"
"91","0.99","low"
"91","2.99","low"
"91","4.99","low"
"91","4.99","low"
"91","4.99","low"
"91","4.99","low"
"91","1.99","low"
"91","0.99","low"
"91","4.99","low"
"91","2.99","low"
"91","2.99","low"
"91","0.99","low"
"91","0.99","low"
"91","4.99","low"
"91","0.99","low"
"91","0.99","low"
"91","2.99","low"
"91","4.99","low"
"91","4.99","low"
"91","0.99","low"
"91","0.99","low"
"91","4.99","low"
"91","4.99","low"
"91","0.99","low"
"91","2.99","low"
"91","1.99","low"
"91","4.99","low"
"91","1.99","low"
"91","4.99","low"
"91","4.99","low"
"92","5.99","low"
"92","4.99","low"
"92","4.99","low"
"92","0.99","low"
"92","8.99","high"
"92","8.99","high"
"92","7.99","low"
"92","2.99","low"
"92","4.99","low"
"92","5.99","low"
"92","7.99","low"
"92","6.99","low"
"92","2.99","low"
"92","0.99","low"
"92","6.99","low"
"92","4.99","low"
"92","1.99","low"
"92","4.99","low"
"92","4.99","low"
"92","4.99","low"
"92","4.99","low"
"92","2.99","low"
"92","4.99","low"
"92","5.99","low"
"92","0.99","low"
"92","2.99","low"
"92","0.99","low"
"92","4.99","low"
"95","4.99","low"
"95","2.99","low"
"95","1.99","low"
"95","2.99","low"
"95","0.99","low"
"95","1.99","low"
"95","4.99","low"
"95","5.99","low"
"95","5.99","low"
"95","4.99","low"
"95","6.99","low"
"95","6.99","low"
"95","4.99","low"
"95","0.99","low"
"95","0.99","low"
"95","5.99","low"
"95","7.99","low"
"95","4.99","low"
"97","2.99","low"
"97","4.99","low"
"97","0.99","low"
"97","2.99","low"
"97","0.99","low"
"97","4.99","low"
"97","4.99","low"
"97","4.99","low"
"97","4.99","low"
"97","0.99","low"
"97","0.99","low"
"97","5.99","low"
"97","0.99","low"
"97","2.99","low"
"97","4.99","low"
"97","2.99","low"
"97","4.99","low"
"97","0.99","low"
"99","0.99","low"
"99","4.99","low"
"99","2.99","low"
"99","6.99","low"
"99","2.99","low"
"99","4.99","low"
"99","0.99","low"
"99","4.99","low"
"99","2.99","low"
"99","2.99","low"
"99","2.99","low"
"99","2.99","low"
"99","3.99","low"
"99","4.99","low"
"99","4.99","low"
"99","0.99","low"
"99","7.99","low"
"99","0.99","low"
"99","7.99","low"
"99","1.99","low"
"99","4.99","low"
"99","0.99","low"
"99","8.99","high"
"99","0.99","low"
"109","5.99","low"
"109","0.99","low"
"109","3.99","low"
"109","0.99","low"
"109","7.99","low"
"109","4.99","low"
"109","2.99","low"
"109","2.99","low"
"109","3.99","low"
"109","6.99","low"
"109","5.99","low"
"109","5.99","low"
"109","4.99","low"
"109","2.99","low"
"109","2.99","low"
"109","6.99","low"
"109","0.99","low"
"109","3.99","low"
"109","0.99","low"
"109","2.99","low"
"109","0.99","low"
"109","3.99","low"
"109","6.99","low"
"109","3.99","low"
"109","7.99","low"
"109","2.99","low"
"110","7.99","low"
"110","1.99","low"
"110","8.99","high"
"110","4.99","low"
"110","2.99","low"
"110","4.99","low"
"110","4.99","low"
"110","0.99","low"
"110","0.99","low"
"110","2.99","low"
"110","7.99","low"
"110","3.99","low"
"110","2.99","low"
"110","2.99","low"
"112","0.99","low"
"112","2.99","low"
"112","4.99","low"
"112","2.99","low"
"112","4.99","low"
"112","2.99","low"
"112","4.99","low"
"112","2.99","low"
"112","2.99","low"
"112","4.99","low"
"112","4.99","low"
"112","4.99","low"
"112","6.99","low"
"112","4.99","low"
"112","5.99","low"
"112","3.99","low"
"112","2.99","low"
"112","5.99","low"
"112","2.99","low"
"112","7.99","low"
"112","4.99","low"
"112","3.99","low"
"112","8.99","high"
"112","2.99","low"
"112","5.99","low"
"112","0.99","low"
"112","4.99","low"
"112","0.99","low"
"112","8.99","high"
"112","2.99","low"
"113","0.99","low"
"113","0.99","low"
"113","4.99","low"
"113","2.99","low"
"113","2.99","low"
"113","0.99","low"
"113","8.99","high"
"113","6.99","low"
"113","5.99","low"
"113","2.99","low"
"113","2.99","low"
"113","2.99","low"
"113","4.99","low"
"113","5.99","low"
"113","0.99","low"
"113","0.99","low"
"113","5.99","low"
"113","2.99","low"
"113","6.99","low"
"113","4.99","low"
"113","0.99","low"
"113","1.99","low"
"113","7.99","low"
"113","5.99","low"
"113","5.99","low"
"113","3.99","low"
"113","2.99","low"
"113","1.99","low"
"113","2.99","low"
"114","4.99","low"
"114","4.99","low"
"114","2.99","low"
"114","2.99","low"
"114","7.99","low"
"114","2.99","low"
"114","5.99","low"
"114","4.99","low"
"114","2.99","low"
"114","0.99","low"
"114","0.99","low"
"114","4.99","low"
"114","2.99","low"
"114","2.99","low"
"114","4.99","low"
"114","2.99","low"
